V x y Q
160 374.0 243.5 142
164 381.0 277.0 142
160 374.0 243.5 143
29 379.0 220.0 143
165 387.0 282.0 143
164 381.0 277.0 143
30 395.0 344.0 144
166 315.0 389.5 144
167 333.0 348.67 144
163 382.0 305.5 144
166 315.0 389.5 145
20 235.0 435.0 145
158 302.0 351.0 145
167 333.0 348.67 145
158 302.0 351.0 146
28 369.0 267.0 146
163 382.0 305.5 146
167 333.0 348.67 146
31 405.0 109.0 147
168 380.5 103.0 147
169 358.0 81.0 147
170 359.0 73.0 147
168 380.5 103.0 148
27 356.0 97.0 148
154 334.5 67.0 148
169 358.0 81.0 148
154 334.5 67.0 149
24 313.0 37.0 149
170 359.0 73.0 149
169 358.0 81.0 149
31 405.0 109.0 150
171 392.0 164.5 150
172 380.0 142.0 150
168 380.5 103.0 150
171 392.0 164.5 151
29 379.0 220.0 151
162 367.5 158.5 151
172 380.0 142.0 151
162 367.5 158.5 152
27 356.0 97.0 152
168 380.5 103.0 152
172 380.0 142.0 152
31 405.0 109.0 153
173 400.0 226.5 153
174 393.0 224.33 153
171 392.0 164.5 153
173 400.0 226.5 154
30 395.0 344.0 154
165 387.0 282.0 154
174 393.0 224.33 154
165 387.0 282.0 155
29 379.0 220.0 155
171 392.0 164.5 155
174 393.0 224.33 155
32 416.0 142.0 156
175 405.5 243.0 156
176 405.33 198.33 156
177 410.5 125.5 156
175 405.5 243.0 157
30 395.0 344.0 157
173 400.0 226.5 157
176 405.33 198.33 157
173 400.0 226.5 158
31 405.0 109.0 158
177 410.5 125.5 158
176 405.33 198.33 158
33 431.0 131.0 159
178 423.5 136.5 159
179 417.33 127.33 159
180 418.0 120.0 159
178 423.5 136.5 160
32 416.0 142.0 160
177 410.5 125.5 160
179 417.33 127.33 160
177 410.5 125.5 161
31 405.0 109.0 161
180 418.0 120.0 161
179 417.33 127.33 161
33 431.0 131.0 162
181 413.0 237.5 162
182 414.0 205.67 162
178 423.5 136.5 162
181 413.0 237.5 163
30 395.0 344.0 163
175 405.5 243.0 163
182 414.0 205.67 163
175 405.5 243.0 164
32 416.0 142.0 164
178 423.5 136.5 164
182 414.0 205.67 164
34 442.0 76.0 165
183 423.5 92.5 165
184 386.67 74.0 165
185 377.5 56.5 165
183 423.5 92.5 166
31 405.0 109.0 166
170 359.0 73.0 166
184 386.67 74.0 166
170 359.0 73.0 167
24 313.0 37.0 167
185 377.5 56.5 167
184 386.67 74.0 167
34 442.0 76.0 168
186 436.5 103.5 168
187 426.0 105.33 168
183 423.5 92.5 168
186 436.5 103.5 169
33 431.0 131.0 169
180 418.0 120.0 169
187 426.0 105.33 169
180 418.0 120.0 170
31 405.0 109.0 170
183 423.5 92.5 170
187 426.0 105.33 170
34 442.0 76.0 171
188 418.5 210.0 171
189 422.67 183.67 171
186 436.5 103.5 171
188 418.5 210.0 172
30 395.0 344.0 172
181 413.0 237.5 172
189 422.67 183.67 172
181 413.0 237.5 173
33 431.0 131.0 173
186 436.5 103.5 173
189 422.67 183.67 173
35 464.0 165.0 174
