V x y Q
31 571.0 848.0 231
240 609.0 829.0 231
284 626.0 866.67 231
242 615.5 895.0 231
240 609.0 829.0 232
44 647.0 810.0 232
285 653.5 876.0 232
284 626.0 866.67 232
285 653.5 876.0 233
47 660.0 942.0 233
242 615.5 895.0 233
284 626.0 866.67 233
53 708.0 589.0 234
286 674.0 653.0 234
287 659.0 670.67 234
275 668.5 647.5 234
286 674.0 653.0 235
42 640.0 717.0 235
264 634.5 711.5 235
287 659.0 670.67 235
264 634.5 711.5 236
39 629.0 706.0 236
275 668.5 647.5 236
287 659.0 670.67 236
43 644.0 407.0 237
288 655.0 393.5 237
289 677.33 438.0 237
290 683.0 467.0 237
288 655.0 393.5 238
48 666.0 380.0 238
291 694.0 453.5 238
289 677.33 438.0 238
291 694.0 453.5 239
57 722.0 527.0 239
290 683.0 467.0 239
289 677.33 438.0 239
40 629.0 552.0 240
280 644.5 533.5 240
292 665.67 552.0 240
276 668.5 570.5 240
280 644.5 533.5 241
46 660.0 515.0 241
293 684.0 552.0 241
292 665.67 552.0 241
293 684.0 552.0 242
53 708.0 589.0 242
276 668.5 570.5 242
292 665.67 552.0 242
44 647.0 810.0 243
294 680.0 817.0 243
295 686.0 850.67 243
296 672.5 864.0 243
294 680.0 817.0 244
55 713.0 824.0 244
297 705.5 871.0 244
295 686.0 850.67 244
297 705.5 871.0 245
51 698.0 918.0 245
296 672.5 864.0 245
295 686.0 850.67 245
44 647.0 810.0 246
296 672.5 864.0 246
298 668.33 890.0 246
285 653.5 876.0 246
296 672.5 864.0 247
51 698.0 918.0 247
299 679.0 930.0 247
298 668.33 890.0 247
299 679.0 930.0 248
47 660.0 942.0 248
285 653.5 876.0 248
298 668.33 890.0 248
47 660.0 942.0 249
300 638.0 964.0 249
301 628.0 964.33 249
245 634.0 953.5 249
300 638.0 964.0 250
37 616.0 986.0 250
249 612.0 975.5 250
301 628.0 964.33 250
249 612.0 975.5 251
36 608.0 965.0 251
245 634.0 953.5 251
301 628.0 964.33 251
48 666.0 380.0 252
288 655.0 393.5 252
302 649.67 362.0 252
303 652.5 339.5 252
288 655.0 393.5 253
43 644.0 407.0 253
271 641.5 353.0 253
302 649.67 362.0 253
271 641.5 353.0 254
41 639.0 299.0 254
303 652.5 339.5 254
302 649.67 362.0 254
48 666.0 380.0 255
304 688.0 335.5 255
305 718.67 313.67 255
306 723.0 325.0 255
304 688.0 335.5 256
54 710.0 291.0 256
307 745.0 280.5 256
305 718.67 313.67 256
307 745.0 280.5 257
60 780.0 270.0 257
306 723.0 325.0 257
305 718.67 313.67 257
41 639.0 299.0 258
308 667.0 259.5 258
309 675.0 267.33 258
310 665.0 291.0 258
308 667.0 259.5 259
50 695.0 220.0 259
311 693.0 251.5 259
309 675.0 267.33 259
311 693.0 251.5 260
49 691.0 283.0 260
310 665.0 291.0 260
309 675.0 267.33 260
49 691.0 283.0 261
312 678.5 331.5 261
313 665.33 320.67 261
310 665.0 291.0 261
312 678.5 331.5 262
48 666.0 380.0 262
303 652.5 339.5 262
313 665.33 320.67 262
303 652.5 339.5 263
41 639.0 299.0 263
310 665.0 291.0 263
313 665.33 320.67 263
54 710.0 291.0 264
304 688.0 335.5 264
314 689.0 318.0 264
315 700.5 287.0 264
304 688.0 335.5 265
48 666.0 380.0 265
312 678.5 331.5 265
314 689.0 318.0 265
312 678.5 331.5 266
49 691.0 283.0 266
315 700.5 287.0 266
314 689.0 318.0 266
21 408.0 132.0 267
316 558.0 163.5 267
317 603.67 182.33 267
268 551.5 176.0 267
316 558.0 163.5 268
52 708.0 195.0 268
318 701.5 207.5 268
317 603.67 182.33 268
318 701.5 207.5 269
50 695.0 220.0 269
268 551.5 176.0 269
317 603.67 182.33 269
50 695.0 220.0 270
308 667.0 259.5 270
319 596.67 256.0 270
267 575.5 234.5 270
308 667.0 259.5 271
41 639.0 299.0 271
255 547.5 274.0 271
319 596.67 256.0 271
255 547.5 274.0 272
24 456.0 249.0 272
267 575.5 234.5 272
319 596.67 256.0 272
50 695.0 220.0 273
320 702.5 255.5 273
321 698.67 264.67 273
311 693.0 251.5 273
320 702.5 255.5 274
54 710.0 291.0 274
315 700.5 287.0 274
321 698.67 264.67 274
315 700.5 287.0 275
49 691.0 283.0 275
311 693.0 251.5 275
321 698.67 264.67 275
55 713.0 824.0 276
294 680.0 817.0 276
322 670.0 796.0 276
323 681.5 789.0 276
294 680.0 817.0 277
44 647.0 810.0 277
282 648.5 782.0 277
322 670.0 796.0 277
282 648.5 782.0 278
45 650.0 754.0 278
323 681.5 789.0 278
322 670.0 796.0 278
51 698.0 918.0 279
324 657.0 952.0 279
325 658.0 948.67 279
299 679.0 930.0 279
324 657.0 952.0 280
37 616.0 986.0 280
300 638.0 964.0 280
325 658.0 948.67 280
300 638.0 964.0 281
47 660.0 942.0 281
299 679.0 930.0 281
325 658.0 948.67 281
21 408.0 132.0 282
326 563.5 102.5 282
327 611.67 133.33 282
316 558.0 163.5 282
326 563.5 102.5 283
56 719.0 73.0 283
328 713.5 134.0 283
327 611.67 133.33 283
328 713.5 134.0 284
52 708.0 195.0 284
316 558.0 163.5 284
327 611.67 133.33 284
50 695.0 220.0 285
318 701.5 207.5 285
329 727.67 228.33 285
330 737.5 245.0 285
318 701.5 207.5 286
52 708.0 195.0 286
331 744.0 232.5 286
329 727.67 228.33 286
331 744.0 232.5 287
60 780.0 270.0 287
330 737.5 245.0 287
329 727.67 228.33 287
42 640.0 717.0 288
286 674.0 653.0 288
332 722.33 698.0 288
333 729.5 752.5 288
286 674.0 653.0 289
53 708.0 589.0 289
334 763.5 688.5 289
332 722.33 698.0 289
334 763.5 688.5 290
62 819.0 788.0 290
333 729.5 752.5 290
332 722.33 698.0 290
